122359.000000	561.565979
122932.000000	551.565979
123494.000000	541.565979
124045.000000	531.565979
124588.000000	521.565979
125119.000000	511.565979
125642.000000	501.565979
126153.000000	491.565979
126656.000000	481.565979
127147.000000	471.565979
127630.000000	461.565979
128101.000000	451.565979
128564.000000	441.565979
129014.000000	431.565979
129457.000000	421.565979
129889.000000	411.565979
130310.000000	401.565979
130723.000000	391.565979
131124.000000	381.565979
131518.000000	371.565979
131899.000000	361.565979
132271.000000	351.565979
132634.000000	341.565979
132986.000000	331.565979
133327.000000	321.565979
133659.000000	311.565979
133981.000000	301.565979
134292.000000	291.565979
134595.000000	281.565979
134888.000000	271.565979
135168.000000	261.565979
135441.000000	251.565979
135703.000000	241.565979
135955.000000	231.565979
136196.000000	221.565979
136429.000000	211.565979
136651.000000	201.565979
136863.000000	191.565979
137064.000000	181.565979
137255.000000	171.565979
137438.000000	161.565979
137610.000000	151.565979
137772.000000	141.565979
137924.000000	131.565979
138065.000000	121.565979
138197.000000	111.565979
138319.000000	101.565979
138432.000000	91.565979
138626.000000	100.722580
138718.000000	110.794838
138819.000000	121.874321
138930.000000	134.061752
139052.000000	147.467926
139186.000000	162.214722
139334.000000	178.436203
139497.000000	196.279831
139676.000000	215.907822
139873.000000	237.498611
140088.000000	261.248474
140326.000000	287.373322
140588.000000	316.110657
140876.000000	347.721741
141192.000000	382.493927
141541.000000	420.743317
141923.000000	462.817657
142344.000000	509.099426
142808.000000	560.009399
143316.000000	616.010376
143878.000000	677.611450
144494.000000	745.372620
145171.000000	819.909912
146738.000000	809.909912
147558.000000	799.909912
148368.000000	789.909912
149168.000000	779.909912
149959.000000	769.909912
150739.000000	759.909912
151509.000000	749.909912
152269.000000	739.909912
153019.000000	729.909912
153760.000000	719.909912
154491.000000	709.909912
155210.000000	699.909912
155921.000000	689.909912
156621.000000	679.909912
157310.000000	669.909912
157991.000000	659.909912
158661.000000	649.909912
159320.000000	639.909912
159971.000000	629.909912
160612.000000	619.909912
161241.000000	609.909912
161862.000000	599.909912
162472.000000	589.909912
163071.000000	579.909912
163663.000000	569.909912
164242.000000	559.909912
164813.000000	549.909912
165373.000000	539.909912
165923.000000	529.909912
166463.000000	519.909912
166993.000000	509.909912
167514.000000	499.909912
168023.000000	489.909912
168524.000000	479.909912
169013.000000	469.909912
169494.000000	459.909912
169965.000000	449.909912
170425.000000	439.909912
170876.000000	429.909912
171315.000000	419.909912
171746.000000	409.909912
172166.000000	399.909912
172577.000000	389.909912
172977.000000	379.909912
173367.000000	369.909912
173748.000000	359.909912
174117.000000	349.909912
174478.000000	339.909912
174829.000000	329.909912
175168.000000	319.909912
175499.000000	309.909912
175820.000000	299.909912
176129.000000	289.909912
176430.000000	279.909912
176721.000000	269.909912
177000.000000	259.909912
177270.000000	249.909912
177532.000000	239.909912
177782.000000	229.909912
178022.000000	219.909912
178252.000000	209.909912
178473.000000	199.909912
178684.000000	189.909912
178884.000000	179.909912
179073.000000	169.909912
179254.000000	159.909912
179425.000000	149.909912
179585.000000	139.909912
179736.000000	129.909912
179876.000000	119.909912
180005.000000	109.909912
180125.000000	99.909912
180236.000000	89.909912
180428.000000	98.900902
180518.000000	108.790993
180617.000000	119.670097
180726.000000	131.637115
180846.000000	144.800827
180978.000000	159.280914
181122.000000	175.209015
181282.000000	192.729919
181459.000000	212.002914
181652.000000	233.203217
181865.000000	256.523529
182097.000000	282.175903
182354.000000	310.393494
182638.000000	341.432861
182949.000000	375.576141
183289.000000	413.133759
183666.000000	454.447144
184079.000000	499.891876
184535.000000	549.881104
185034.000000	604.869202
185585.000000	665.356140
186189.000000	731.891785
186856.000000	805.080994
187588.000000	885.589111
188394.000000	875.589111
189279.000000	865.589111
190155.000000	855.589111
191021.000000	845.589111
191878.000000	835.589111
192724.000000	825.589111
193560.000000	815.589111
194386.000000	805.589111
195201.000000	795.589111
196008.000000	785.589111
196804.000000	775.589111
197590.000000	765.589111
198366.000000	755.589111
199131.000000	745.589111
199888.000000	735.589111
200635.000000	725.589111
201370.000000	715.589111
202095.000000	705.589111
202812.000000	695.589111
203518.000000	685.589111
204213.000000	675.589111
204900.000000	665.589111
205576.000000	655.589111
206241.000000	645.589111
206898.000000	635.589111
207544.000000	625.589111
208179.000000	615.589111
208806.000000	605.589111
209422.000000	595.589111
210027.000000	585.589111
210624.000000	575.589111
211209.000000	565.589111
211786.000000	555.589111
212351.000000	545.589111
212908.000000	535.589111
213454.000000	525.589111
213990.000000	515.589111
214516.000000	505.589111
215031.000000	495.589111
215538.000000	485.589111
216033.000000	475.589111
216520.000000	465.589111
216996.000000	455.589111
217462.000000	445.589111
217918.000000	435.589111
218363.000000	425.589111
218800.000000	415.589111
219225.000000	405.589111
219642.000000	395.589111
220047.000000	385.589111
220444.000000	375.589111
220830.000000	365.589111
221205.000000	355.589111
221572.000000	345.589111
221928.000000	335.589111
222273.000000	325.589111
222610.000000	315.589111
222936.000000	305.589111
223251.000000	295.589111
223558.000000	285.589111
223854.000000	275.589111
224139.000000	265.589111
224416.000000	255.589111
224682.000000	245.589111
224939.000000	235.589111
225184.000000	225.589111
225421.000000	215.589111
225647.000000	205.589111
225863.000000	195.589111
226068.000000	185.589111
226265.000000	175.589111
226452.000000	165.589111
226628.000000	155.589111
226793.000000	145.589111
226950.000000	135.589111
227095.000000	125.589111
227230.000000	115.589111
227357.000000	105.589111
227474.000000	95.589111
227771.000000	105.148026
227868.000000	115.662834
227973.000000	127.229118
228088.000000	139.952026
228216.000000	153.947235
228356.000000	169.341965
228512.000000	186.276169
228682.000000	204.903793
228868.000000	225.394180
229072.000000	247.933609
229298.000000	272.726990
229547.000000	299.999695
229821.000000	329.999664
230120.000000	362.999634
230452.000000	399.299591
230815.000000	439.229553
231214.000000	483.152527
231655.000000	531.467773
232137.000000	584.614563
232670.000000	643.076050
233254.000000	707.383667
233899.000000	778.122070
234606.000000	855.934326
236240.000000	845.934326
237096.000000	835.934326
237944.000000	825.934326
238780.000000	815.934326
239606.000000	805.934326
240423.000000	795.934326
241228.000000	785.934326
242024.000000	775.934326
242811.000000	765.934326
243587.000000	755.934326
244352.000000	745.934326
245109.000000	735.934326
245856.000000	725.934326
246593.000000	715.934326
247318.000000	705.934326
248034.000000	695.934326
248742.000000	685.934326
249438.000000	675.934326
250124.000000	665.934326
250801.000000	655.934326
251468.000000	645.934326
252123.000000	635.934326
252770.000000	625.934326
253406.000000	615.934326
254031.000000	605.934326
254649.000000	595.934326
255254.000000	585.934326
255851.000000	575.934326
256438.000000	565.934326
257013.000000	555.934326
257581.000000	545.934326
258136.000000	535.934326
258683.000000	525.934326
259219.000000	515.934326
259746.000000	505.934326
260262.000000	495.934326
260769.000000	485.934326
261264.000000	475.934326
261752.000000	465.934326
262227.000000	455.934326
262694.000000	445.934326
263150.000000	435.934326
263597.000000	425.934326
264032.000000	415.934326
264460.000000	405.934326
264876.000000	395.934326
265282.000000	385.934326
265679.000000	375.934326
266064.000000	365.934326
266441.000000	355.934326
266808.000000	345.934326
267163.000000	335.934326
267511.000000	325.934326
267847.000000	315.934326
268172.000000	305.934326
268490.000000	295.934326
268796.000000	285.934326
269091.000000	275.934326
269378.000000	265.934326
269655.000000	255.934326
269921.000000	245.934326
270176.000000	235.934326
270424.000000	225.934326
270660.000000	215.934326
270887.000000	205.934326
271102.000000	195.934326
271308.000000	185.934326
271506.000000	175.934326
271692.000000	165.934326
271869.000000	155.934326
272034.000000	145.934326
272190.000000	135.934326
272337.000000	125.934326
272474.000000	115.934326
272600.000000	105.934326
272717.000000	95.934326
273015.000000	105.527763
273111.000000	116.080544
273217.000000	127.688599
273334.000000	140.457458
273463.000000	154.503204
273604.000000	169.953522
273759.000000	186.948883
273929.000000	205.643768
274116.000000	226.208145
274322.000000	248.828964
274550.000000	273.711853
274799.000000	301.083038
275072.000000	331.191345
275374.000000	364.310486
275706.000000	400.741547
276070.000000	440.815704
276472.000000	484.897278
276913.000000	533.387024
277398.000000	586.725769
277932.000000	645.398376
278519.000000	709.938232
279165.000000	780.932068
279876.000000	859.025269
281517.000000	849.025269
282376.000000	839.025269
283225.000000	829.025269
284064.000000	819.025269
284895.000000	809.025269
285714.000000	799.025269
286524.000000	789.025269
287322.000000	779.025269
288111.000000	769.025269
288892.000000	759.025269
289661.000000	749.025269
290421.000000	739.025269
291169.000000	729.025269
291909.000000	719.025269
292639.000000	709.025269
293357.000000	699.025269
294067.000000	689.025269
294767.000000	679.025269
295456.000000	669.025269
296135.000000	659.025269
296805.000000	649.025269
297465.000000	639.025269
298113.000000	629.025269
298754.000000	619.025269
299383.000000	609.025269
300001.000000	599.025269
300612.000000	589.025269
301210.000000	579.025269
301801.000000	569.025269
302380.000000	559.025269
302949.000000	549.025269
303509.000000	539.025269
304057.000000	529.025269
304598.000000	519.025269
305126.000000	509.025269
305646.000000	499.025269
306155.000000	489.025269
306655.000000	479.025269
307144.000000	469.025269
307625.000000	459.025269
308093.000000	449.025269
308553.000000	439.025269
309002.000000	429.025269
309442.000000	419.025269
309871.000000	409.025269
310289.000000	399.025269
310700.000000	389.025269
311098.000000	379.025269
311488.000000	369.025269
311868.000000	359.025269
312236.000000	349.025269
312597.000000	339.025269
312946.000000	329.025269
312946.000000	319.025269
